Peak ID	Name	Scan	RT left(min)	RT (min)	RT right (min)	Precursor m/z	Height	Area	Estimated noise	S/N	Sharpness	Gaussian similarity	Ideal slope	Symmetry	Model masses	Adduct	Isotope	Comment	Reference RT	Reference m/z	Formula	Ontology	InChIKey	SMILES	Annotation tag (VS1.0)	RT matched	m/z matched	MS/MS matched	RT similarity	m/z similarity	Simple dot product	Weighted dot product	Reverse dot product	Matched peaks count	Matched peaks percentage	Total score	S/N	MS1 isotopes	MSMS spectrum
1785	Unknown	1792	6.034	6.821	7.608	92.02457	1226	19121	1.000	1226.37500	7.384	0.803	1.000	0.967		[M-H]-	0		null	null	null	null	null	null	999	False	False	False	null	null	null	null	null	null	null	null	1226.37500	92.02457:2202 93.03355:494 94.02785:426	null
1786	Unknown	1792	6.281	6.821	8.045	99.04420	9912	188123	70.398	140.79390	19.634	0.940	1.000	0.967		[M-H]-	0		null	null	null	null	null	null	999	False	False	False	null	null	null	null	null	null	null	null	140.79390	99.04420:19448 100.04777:940	null
1787	no MS2: N-ACETYLGLYCINE	1792	6.527	6.821	7.120	116.03413	1395	23738	57.003	24.08883	7.353	0.870	1.000	0.967		[M-H]-	0	Annotation method: Negative_MSMS_ver15&NIST20_20211222_1	-1.000	116.03500	C4H7NO3	N-acyl-alpha amino acids	OKJIRPAQVSHGFK-UHFFFAOYSA-N	O=C(O)CNC(=O)C	530	False	True	False	0.00	1.00	0.000	0.000	0.000	-1.00	-1.00	0.331	24.08883	116.03413:2576	null
1788	Hypoxanthine	1792	6.476	6.821	7.752	135.03023	61116	934327	88.290	692.21750	53.462	0.840	1.000	0.967		[M-H]-	0	Annotation method: Negative_MSMS_ver15&NIST20_20211222_1	-1.000	135.03123	C5H4N4O	Hypoxanthines	FDGQSTZJBFJUBT-UHFFFAOYSA-N	OC1=NC=NC=2NC=NC12	430	False	True	True	0.00	0.99	0.941	0.935	0.955	9.00	0.69	1.869	692.21750	135.03023:104460 136.03342:6224 137.03806:938	64.00587:1298 65.01333:7868 66.00899:4208 68.02453:732 76.96880:410 85.02853:406 92.02432:31626 93.02810:1846 106.02713:912 107.03493:420 133.01398:1336 135.03047:9454 136.03378:682
1789	Unknown	1792	6.331	6.821	7.316	136.03342	3967	69608	1.000	3967.25000	12.240	0.850	1.000	0.818		[M-H]-	1		null	null	null	null	null	null	999	False	False	False	null	null	null	null	null	null	null	null	3967.25000	136.03342:6224 137.03806:938	null
1790	low score: S-(2-Boronoethyl)-L-cysteine	1792	6.132	6.821	7.512	174.04243	4257	63980	1.000	4257.00000	14.527	0.835	1.000	0.967		[M-H-H2O]-	0	Annotation method: Negative_MSMS_ver15&NIST20_20211222_1	-1.000	174.04021	C5H12NO4S	null	OTJHLDXXJHAZTN-UHFFFAOYSA-N		530	False	True	False	0.00	0.98	0.181	0.771	0.261	2.00	0.09	1.066	4257.00000	174.04243:6732 175.04561:744 176.04169:1056	72.04452:1112 74.02389:3378 112.05016:3998 113.05305:900
1791	low score: DL-.alpha.-Aminopimelic acid	1792	6.627	6.821	7.412	174.07869	4848	109601	1.000	4544.25000	11.306	0.754	1.000	0.367		[M-H]-	0	Annotation method: Negative_MSMS_ver15&NIST20_20211222_1	-1.000	174.07719	C7H13NO4	null	JUQLUIFNNFIIKC-UHFFFAOYSA-N		530	False	True	False	0.00	0.99	0.308	0.765	0.372	2.00	0.33	1.210	4544.25000	174.07869:7486 175.08102:922	72.04452:1112 74.02389:3378 112.05016:3998 113.05305:900
1792	low score: trans-Caffeic acid	1792	6.379	6.821	7.266	179.03650	6333	120312	1.000	6293.12500	14.767	0.898	0.999	0.774		[M-H]-	0	Annotation method: Negative_MSMS_ver15&NIST20_20211222_1	3.436	179.03499	C9H8O4	Hydroxycinnamic acids	QAIPRVGONGVQAS-UHFFFAOYSA-N	OC(=O)C=CC1=CC(O)=C(O)C=C1	530	False	True	False	0.00	0.99	0.577	0.520	0.866	1.00	1.00	1.498	6293.12500	179.03650:10276 180.03802:516	63.96152:680 78.98432:694 89.02356:1048 92.04987:726
1793	low score: Unknown (carbon number 14); PlaSMA ID-381	1792	5.936	6.821	7.656	245.07654	29165	444685	1.000	29165.00000	37.184	0.818	1.000	0.967		[M-H]-	0	Annotation method: Negative_MSMS_ver15&NIST20_20211222_1	4.510	245.08009	C14H14O4	Unknown			530	False	True	False	0.00	0.94	0.189	0.228	0.739	1.00	0.20	0.862	29165.00000	245.07654:49954 246.08031:4500 247.08121:994	68.99383:580 70.02863:1580 84.00786:7362 99.00770:572 110.02278:854 112.03971:1294 113.03437:1418 123.04446:894 155.04691:1292 167.03668:1950
1794	Unknown	1792	6.379	6.821	7.120	246.08031	2699	41159	1.000	2699.00000	11.400	0.836	0.995	0.967		[M-H]-	1		null	null	null	null	null	null	999	False	False	False	null	null	null	null	null	null	null	null	2699.00000	246.08031:4500 247.08121:994	null
1795	low score: (E)-3,10-Dihydroxy-4,9-dimethyldodec-6-enedioic acid	1792	6.132	6.821	7.412	287.15979	2642	45812	1.000	2642.37500	10.767	0.878	1.000	0.967		[M-H]-	0	Annotation method: Negative_MSMS_ver15&NIST20_20211222_1	-1.000	287.14999	C14H24O6	null	FIDISSFBBFUTOK-ONEGZZNKSA-N		530	False	True	False	0.00	0.62	0.025	1.000	0.000	0.00	0.00	0.822	2642.37500	287.15979:3548 288.16153:792	60.99206:1256
1796	3'-O-Methylguanosine	1792	5.681	6.821	7.022	296.09906	6049	103714	1.000	6048.50000	13.638	0.622	0.976	0.392		[M-H]-	0	Annotation method: Negative_MSMS_ver15&NIST20_20211222_1	-1.000	296.10004	C11H15N5O5	Purine nucleosides	UYARPHAXAJAZLU-UHFFFAOYNA-N	N=C1N=C(O)C=2N=CN(C2N1)C3OC(CO)C(OC)C3O	430	False	True	True	0.00	1.00	0.828	0.917	0.836	4.00	0.67	1.760	6048.50000	296.09906:9794 297.10092:1468 298.10342:418	78.98492:1708 106.02676:1526 133.01483:1896 135.03073:624 149.03412:1722 164.05890:7256
1797	Unknown	1792	6.034	6.821	7.608	303.11609	1958	31348	1.000	1958.25000	9.469	0.797	1.000	0.967		[M-H]-	1		null	null	null	null	null	null	999	False	False	False	null	null	null	null	null	null	null	null	1958.25000	303.11609:3040 304.12054:4000	70.02934:718 71.01245:3790 71.04909:5904 74.02399:1724 75.00820:2366 84.00803:4420 84.04421:1920 85.02843:3616 87.00766:3570 89.02367:1212 95.01303:1086 99.00777:2554 101.07046:1068 103.00190:1268 109.03990:2374 112.03983:812 113.02328:7536 115.00329:894 117.01786:2346 127.03934:4050 127.05075:5766 128.03479:1778 128.04947:960 129.01765:1248 130.06583:1160 135.03160:798 145.06161:25950 146.06483:1524 155.04688:2568 156.04631:1482 162.02460:1020 174.04240:1454 245.07700:5046 258.12396:1344 302.11368:2422 303.07236:2362
1798	low score: Trp-Thr	1792	5.835	6.821	7.949	304.12054	2675	45701	1.000	2674.75000	10.079	0.934	0.997	0.967		[M-H]-	0	Annotation method: Negative_MSMS_ver15&NIST20_20211222_1	-1.000	304.13031	C15H19N3O4	null	YBRHKUNWEYBZGT-WLTAIBSBSA-N		530	False	True	False	0.00	0.62	0.139	0.521	0.227	5.00	0.22	0.752	2674.75000	304.12054:4000 306.12158:352	84.00852:2468 110.02374:1000 111.01927:1792 112.03998:604 113.03428:858 127.05043:1318 128.03336:1266 145.06165:4490 155.04613:1492 162.02434:1030 175.08099:844 243.06335:646 245.07616:2744
1799	no MS2: fluconazole	1792	6.183	6.821	7.072	305.09775	2224	33492	1.000	2223.75000	10.531	0.808	1.000	0.775		[M-H]-	0	Annotation method: Negative_MSMS_ver15&NIST20_20211222_1	-1.000	305.09680	C13H12F2N6O	Fluorobenzenes	RFHAOTPXVQNOHP-UHFFFAOYSA-N	C1=CC(=C(C=C1F)F)C(CN2C=NC=N2)(CN3C=NC=N3)O	530	False	True	False	0.00	1.00	0.000	0.000	0.000	-1.00	-1.00	0.331	2223.75000	305.09775:3954 306.10172:614 307.10049:758	null
1800	no MS2: 4-(4-(4-Hydroxy-3-methoxybenzyl)-3-(hydroxymethyl)tetrahydrofuran-2-yl)benzene-1,2-diol	1792	6.476	6.821	7.412	381.11508	1051	14625	1.000	1050.87500	7.745	0.901	1.000	0.727		[M+Cl]-	0	Annotation method: Negative_MSMS_ver15&NIST20_20211222_1	-1.000	381.11105	C19H22O6	null	SNZZAHRDXCGWEM-UHFFFAOYSA-N		530	False	True	False	0.00	0.92	0.000	0.000	0.000	-1.00	-1.00	0.294	1050.87500	381.11508:2054 382.11667:364	null
1801	Unknown	1804	6.034	6.871	7.169	107.04928	3501	61922	1.000	3501.00000	11.873	0.844	1.000	0.824		[M-H]-	0		null	null	null	null	null	null	999	False	False	False	null	null	null	null	null	null	null	null	3501.00000	107.04928:4920 108.04462:6126 109.04599:302	null
1802	Unknown	1804	6.627	6.871	7.218	108.04462	3141	46833	1.000	3141.25000	12.632	0.779	0.989	0.734		[M-H]-	1		null	null	null	null	null	null	999	False	False	False	null	null	null	null	null	null	null	null	3141.25000	108.04462:6126 109.04599:302 110.03465:808	null
1803	no MS2: CATECHOL	1804	6.627	6.871	7.218	109.02847	1299	22226	1.000	1298.50000	8.044	0.845	1.000	0.734		[M-H]-	0	Annotation method: Negative_MSMS_ver15&NIST20_20211222_1	-1.000	109.02900	C6H6O2	Catechols	YCIMNLLNPGFGHC-UHFFFAOYSA-N	OC=1C=CC=CC1O	530	False	True	False	0.00	1.00	0.000	0.000	0.000	-1.00	-1.00	0.333	1298.50000	109.02847:2278 110.02525:338 110.03465:808	null
1804	low score: 2-Phosphonobutyric acid	1804	6.034	6.871	7.460	148.99193	3311	53476	1.000	3311.25000	11.903	0.795	1.000	0.974		[M-H-H2O]-	0	Annotation method: Negative_MSMS_ver15&NIST20_20211222_1	-1.000	149.00090	C4H9O5P	null	PWSXRGRLZKVHLW-UHFFFAOYSA-N		530	False	True	False	0.00	0.67	0.157	0.500	0.276	1.00	0.17	0.782	3311.25000	148.99193:5224	63.96114:14176 78.98479:5332 108.04433:2370
1805	low score: 4-Aminosalicylic acid	1804	6.627	6.871	7.316	152.03590	5323	77358	1.000	5322.75000	16.590	0.757	0.999	0.734		[M-H]-	0	Annotation method: Negative_MSMS_ver15&NIST20_20211222_1	-1.000	152.03529	C7H7NO3	null	WUBBRNOQWQTFEX-UHFFFAOYSA-N		530	False	True	False	0.00	1.00	0.650	0.581	0.866	1.00	1.00	1.570	5322.75000	152.03590:11744 153.03828:816	67.02942:680 108.05585:1602 109.02811:1828
1806	low score: Gentisic acid	1804	5.784	6.871	7.218	153.01993	9284	161123	1.000	9283.50000	19.278	0.882	0.999	0.824		[M-H]-	0	Annotation method: Negative_MSMS_ver15&NIST20_20211222_1	-1.000	153.01930	C7H6O4	null	WXTMDXOMEHJXQO-UHFFFAOYSA-N		530	False	True	False	0.00	1.00	0.814	0.817	0.931	2.00	0.67	1.736	9283.50000	153.01993:16440 154.02388:1266	63.96131:5366 65.95711:820 78.98499:2778 96.95915:1658 108.02038:13938 108.04420:1892 109.02795:6666
1807	no MS2: 2,5-Furandicarboxylic acid	1804	6.083	6.871	7.656	155.00285	1466	23767	85.046	17.23184	8.194	0.805	1.000	0.734		[M-H]-	0	Annotation method: Negative_MSMS_ver15&NIST20_20211222_1	-1.000	154.99860	C6H4O5	null	CHTHALBTIRVDBM-UHFFFAOYSA-N		530	False	True	False	0.00	0.91	0.000	0.000	0.000	-1.00	-1.00	0.290	17.23184	155.00285:1778	null
1808	no MS2: 1,3-Dimethylbarbituric acid	1804	6.527	6.871	7.266	155.04712	1992	33046	1.000	1992.12500	9.392	0.878	1.000	0.974		[M-H]-	0	Annotation method: Negative_MSMS_ver15&NIST20_20211222_1	-1.000	155.04620	C6H8N2O3	null	VVSASNKOFCZVES-UHFFFAOYSA-N		530	False	True	False	0.00	1.00	0.000	0.000	0.000	-1.00	-1.00	0.331	1992.12500	155.04712:3098 156.05006:368 157.05209:366	null
1809	no MS2: 3-Methylcrotonylglycine	1804	6.233	6.871	7.412	156.06805	1308	31166	96.699	13.52132	6.040	0.831	1.000	0.844		[M-H]-	0	Annotation method: Negative_MSMS_ver15&NIST20_20211222_1	-1.000	156.06662	C7H11NO3	N-acyl-alpha amino acids	PFWQSHXPNKRLIV-UHFFFAOYSA-N	O=C(O)CN=C(O)C=C(C)C	530	False	True	False	0.00	0.99	0.000	0.000	0.000	-1.00	-1.00	0.328	13.52132	156.06805:1954	null
1810	no MS2: 3-Hydroxy-3-methylglutaric acid	1804	6.675	6.871	7.460	161.04659	4785	94986	60.420	76.43844	12.224	0.824	1.000	0.400		[M-H]-	0	Annotation method: Negative_MSMS_ver15&NIST20_20211222_1	-1.000	161.04555	C6H10O5	Hydroxy fatty acids	NPOAOTPXWNWTSH-UHFFFAOYSA-N	O=C(O)CC(O)(C)CC(=O)O	530	False	True	False	0.00	0.99	0.000	0.000	0.000	-1.00	-1.00	0.331	76.43844	161.04659:8010 162.05161:712 163.04509:464	null
1811	low score: 2-Phosphonobutyric acid	1804	5.936	6.871	7.900	167.00322	8194	136157	1.000	8193.75000	18.378	0.775	1.000	0.974		[M-H]-	0	Annotation method: Negative_MSMS_ver15&NIST20_20211222_1	-1.000	167.01151	C4H9O5P	null	PWSXRGRLZKVHLW-UHFFFAOYSA-N		530	False	True	False	0.00	0.71	0.566	0.565	0.765	1.00	0.25	1.217	8193.75000	167.00322:13148 168.00682:580 168.99930:624	63.96144:20564 65.95690:1170 72.99223:994 78.98492:15930 80.97900:856 93.03419:868 119.04811:734
1812	no MS2: N-Benzyl-1H-1,2,4-triazol-5-amine	1804	6.233	6.871	7.120	219.08647	1531	20815	1.000	1530.87500	9.571	0.870	0.994	0.734		[M+CHO2]-	0	Annotation method: Negative_MSMS_ver15&NIST20_20211222_1	-1.000	219.08881	C9H10N4	null	PDTIKKSRGXUEGE-UHFFFAOYSA-N		530	False	True	False	0.00	0.97	0.000	0.000	0.000	-1.00	-1.00	0.320	1530.87500	219.08647:3620 221.08606:1478	null
1813	low score: 2-Amino-3-[4-(carboxymethyl)phenyl]propanoic acid	1804	6.576	6.871	7.803	222.07651	3658	55282	1.000	3657.87500	13.246	0.830	0.997	0.974		[M-H]-	0	Annotation method: Negative_MSMS_ver15&NIST20_20211222_1	-1.000	222.07719	C11H13NO4	null	LJHYWUVYIKCPGU-UHFFFAOYSA-N		530	False	True	False	0.00	1.00	0.017	0.000	0.121	1.00	0.14	0.571	3657.87500	222.07651:7024 223.07825:1434	63.96151:3108 68.00047:6836 69.00813:792 77.97692:892 78.98512:3858 79.95634:2130 91.02116:1278 103.03936:1038 110.03493:872 110.97400:934 112.05049:223740 113.02496:596 113.05323:1242 192.98047:1080
1814	low score: 5-(1-Benzyl-1H-imidazol-2-yl)-1H-1,2,3,4-tetrazole	1804	5.471	6.871	7.169	225.08762	2603	60526	1.000	2603.00000	8.325	0.877	0.991	0.509		[M-H]-	0	Annotation method: Negative_MSMS_ver15&NIST20_20211222_1	-1.000	225.08940	C11H10N6	null	YIMUZODUAWKOQL-UHFFFAOYSA-N		530	False	True	False	0.00	0.98	0.251	0.366	0.789	1.00	0.17	1.091	2603.00000	225.08762:3534 226.08998:360	72.04439:7164 73.02945:682 79.95657:2692 80.96468:774 82.02865:2758 85.03997:2602 97.03987:1130 98.03508:5900 108.01997:1014 112.02708:652 119.04921:886 126.03027:1556 127.05030:17360 128.05225:1250 140.04526:5894 154.06294:5414 155.05914:568 161.04623:692 165.04474:1142 181.09982:1080 197.06834:6426
1815	no MS2: Pesticide4_Cymoxanil_C7H10N4O3_(2E)-2-Cyano-N-(ethylcarbamoyl)-2-(methoxyimino)acetamide	1804	6.034	6.871	7.608	235.11783	2327	35366	1.000	2326.62500	10.648	0.807	1.000	0.771		[M-H]-	0	Annotation method: Negative_MSMS_ver15&NIST20_20211222_1	-1.000	235.10899	C7H10N4O3	Oxime ethers	XERJKGMBORTKEO-VZUCSPMQSA-N	N#CC(=NOC)C(O)=NC(O)=NCC	530	False	True	False	0.00	0.68	0.000	0.000	0.000	-1.00	-1.00	0.172	2326.62500	235.11783:4486 236.11832:746	null
1816	Unknown	1804	5.936	6.871	7.266	246.99040	2450	49080	1.000	2450.25000	8.466	0.802	1.000	0.824		[M-H]-	0		null	null	null	null	null	null	999	False	False	False	null	null	null	null	null	null	null	null	2450.25000	246.99040:2780	null
1817	low score: 2-Acetamido-3-(4-hydroxy-3-methoxyphenyl)propanoic acid	1804	6.476	6.871	7.608	252.08658	1978	31790	1.000	1977.50000	9.542	0.853	1.000	0.771		[M-H]-	0	Annotation method: Negative_MSMS_ver15&NIST20_20211222_1	-1.000	252.08771	C12H15NO5	null	UKDKTHYZLXZOSS-UHFFFAOYSA-N		530	False	True	False	0.00	0.99	0.041	1.000	0.000	0.00	0.00	1.017	1977.50000	252.08658:3206 253.08813:556	88.04009:1268
1818	low score: [4-(Carboxymethoxy)-2-chlorophenoxy]acetic acid	1804	5.733	6.871	8.045	259.00937	4331	100387	1.000	4331.00000	11.483	0.838	1.000	0.631		[M-H]-	0	Annotation method: Negative_MSMS_ver15&NIST20_20211222_1	-1.000	259.00150	C10H9ClO6	null	QRPNBYVVLXWRTC-UHFFFAOYSA-N		530	False	True	False	0.00	0.73	0.189	0.493	0.256	4.00	0.15	0.818	4331.00000	259.00937:7182 260.01016:784	79.95627:8372 95.01263:1018 118.02871:712 121.02806:664 123.00757:3578 124.01402:662 137.02309:2224 146.02431:1478 147.03185:644 216.98172:1012 219.03261:1300
1819	Unknown	1804	5.884	6.871	7.752	259.51151	1015	17916	1.000	1015.12500	6.196	0.722	1.000	0.974		[M-H]-	1		null	null	null	null	null	null	999	False	False	False	null	null	null	null	null	null	null	null	1015.12500	259.51151:1770	null
1820	no MS2: 8-Hydroxy-5-[1-hydroxy-2-(isopropylamino)butyl]-2(1H)-quinolinone	1804	6.576	6.871	7.218	271.15384	1909	32021	1.000	1908.62500	9.089	0.901	0.999	0.734		[M-H-H2O]-	0	Annotation method: Negative_MSMS_ver15&NIST20_20211222_1	-1.000	271.14520	C16H22N2O3	null	FKNXQNWAXFXVNW-UHFFFAOYSA-N		530	False	True	False	0.00	0.69	0.000	0.000	0.000	-1.00	-1.00	0.178	1908.62500	271.15384:2736 272.15723:698	null
1821	N2-[2-(1H-Indol-3-yl)acetyl]-L-glutamine	1804	6.476	6.871	7.949	302.11389	12317	204890	1.000	12317.13000	23.092	0.793	0.999	0.619		[M-H]-	0	Annotation method: Negative_MSMS_ver15&NIST20_20211222_1	-1.000	302.11459	C15H17N3O4	null	DVJIJAYHBZALOJ-LBPRGKRZSA-N		430	False	True	True	0.00	1.00	0.687	0.642	0.919	10.00	0.83	1.609	12317.13000	302.11389:21338 303.11621:3106 304.12213:2676	70.02845:762 71.01194:650 74.02367:802 84.00770:6216 84.04418:1836 86.02435:1004 101.07122:926 109.04102:1102 110.02331:890 111.01909:712 112.03904:2536 113.03530:1702 127.05004:3300 128.03363:1892 130.06602:740 145.06148:15174 146.06534:1086 155.04736:5878 156.04723:852 162.02351:908 174.04114:1894 175.08072:866 245.07721:8360 302.11316:786
1822	no MS2: Fluazifop	1804	6.183	6.871	7.560	326.07120	1080	15789	1.000	1079.75000	7.648	0.869	1.000	0.734		[M-H]-	0	Annotation method: Negative_MSMS_ver15&NIST20_20211222_1	-1.000	326.06461	C15H12F3NO4	null	YUVKUEAFAVKILW-UHFFFAOYSA-N		530	False	True	False	0.00	0.80	0.000	0.000	0.000	-1.00	-1.00	0.236	1079.75000	326.07120:1956 327.07584:544 328.07562:334	null
1823	no MS2: (4E)-8-(.beta.-D-Glucopyranosyloxy)-2,7-dimethyldec-4-enedioic acid	1804	6.527	6.871	7.364	405.17566	1894	47978	1.000	1893.50000	5.557	0.857	0.992	0.979		[M-H]-	0	Annotation method: Negative_MSMS_ver15&NIST20_20211222_1	-1.000	405.17661	C18H30O10	null	QPCDZZMPXNUVCK-CJXBJLFHSA-N		530	False	True	False	0.00	1.00	0.000	0.000	0.000	-1.00	-1.00	0.331	1893.50000	405.17566:2566 406.17859:880 407.18362:360	null
1824	Unknown	1804	6.183	6.871	7.656	416.19922	1193	18212	1.000	1192.50000	8.046	0.771	1.000	0.734		[M+HCOO]-	1		null	null	null	null	null	null	999	False	False	False	null	null	null	null	null	null	null	null	1192.50000	416.19922:2512	null
1825	Unknown	1804	6.183	6.871	7.512	548.20239	1004	13690	1.000	1004.12500	7.612	0.937	1.000	0.771		[M-H]-	0		null	null	null	null	null	null	999	False	False	False	null	null	null	null	null	null	null	null	1004.12500	548.20239:2302 549.20508:970	null
1826	no MS2: NCGC00380467-01_C26H30O13_2H-Pyran-4-acetic acid, 5-carboxy-2-(beta-D-glucopyranosyloxy)-3,4-dihydro-3-[2-[[(2Z)-1-oxo-3-phenyl-2-propen-1-yl]oxy]ethylidene]-, alpha-methyl ester, (2S,3Z,4S)-	1804	6.183	6.871	7.512	549.15936	1111	15145	1.000	1111.25000	8.027	0.917	1.000	0.734		[M-H]-	0	Annotation method: Negative_MSMS_ver15&NIST20_20211222_1	-1.000	549.16101	C26H30O13	Terpene glycosides	JGHUOJAZXGSFRI-YRSKKGSUSA-N	O=C(O)C1=COC(OC2OC(CO)C(O)C(O)C2O)C(=CCOC(=O)C=CC=3C=CC=CC3)C1CC(=O)OC	530	False	True	False	0.00	0.99	0.000	0.000	0.000	-1.00	-1.00	0.328	1111.25000	549.15936:2582 550.16089:662	null
1827	Unknown	1817	6.527	6.922	7.266	76.02155	1595	23843	1.000	1594.75000	9.143	0.841	1.000	0.759		[M-H]-	0		null	null	null	null	null	null	999	False	False	False	null	null	null	null	null	null	null	null	1594.75000	76.02155:3336	null
1828	Unknown	1817	6.379	6.922	7.852	78.98495	7121	123627	1.000	7121.00000	16.855	0.745	1.000	1.000		[M-H]-	0		null	null	null	null	null	null	999	False	False	False	null	null	null	null	null	null	null	null	7121.00000	78.98495:11908 80.97998:486	null
1829	no MS2: Isobutyric acid	1817	6.576	6.922	7.266	87.04393	5437	97161	1.000	5032.75000	14.424	0.814	0.998	1.000		[M-H]-	0	Annotation method: Negative_MSMS_ver15&NIST20_20211222_1	-1.000	87.04515	C4H8O2	Carboxylic acids	KQNPFQTWMSNSAP-UHFFFAOYSA-N	O=C(O)C(C)C	530	False	True	False	0.00	0.99	0.000	0.000	0.000	-1.00	-1.00	0.330	5032.75000	87.04393:8908 88.03926:1688	null
1830	low score: 2-Fluorocyclopropane-1-carboxylic acid	1817	6.627	6.922	7.803	103.01373	1572	23997	98.132	16.02048	9.002	0.761	0.984	1.000		[M-H]-	0	Annotation method: Negative_MSMS_ver15&NIST20_20211222_1	-1.000	103.02010	C4H5FO2	null	HZQKMZGKYVDMCT-UHFFFAOYSA-N		530	False	True	False	0.00	0.82	0.000	0.000	0.000	0.00	0.00	0.408	16.02048	103.01373:2724	73.02833:776
1831	low score: 4-Vinylphenol	1817	6.627	6.922	7.169	119.04874	2708	40157	1.000	2685.37500	11.584	0.870	0.996	1.000		[M-H]-	0	Annotation method: Negative_MSMS_ver15&NIST20_20211222_1	-1.000	119.05024	C8H8O	Styrenes	FUGYGGDSWSUORM-UHFFFAOYSA-N	OC1=CC=C(C=C)C=C1	530	False	True	False	0.00	0.99	0.000	0.000	0.000	0.00	0.00	0.494	2685.37500	119.04874:4960 120.05190:520	60.01637:14566 60.99206:1132 61.01717:2336
1832	low score: 3-Ethylphenol	1817	6.476	6.922	7.560	121.06580	1389	20591	51.619	26.90387	8.040	0.763	1.000	1.000		[M-H]-	0	Annotation method: Negative_MSMS_ver15&NIST20_20211222_1	-1.000	121.06590	C8H10O	null	HMNKTRSOROOSPP-UHFFFAOYSA-N		530	False	True	False	0.00	1.00	0.179	0.246	0.897	1.00	0.50	1.095	26.90387	121.06580:2570 122.06743:562 123.05662:460	60.01634:17582 61.01726:2274 61.98679:1184 121.02914:774
1833	no MS2: Thiazolidine-4-carboxylic acid	1817	6.183	6.922	7.704	132.01184	2362	35910	1.000	2361.87500	11.085	0.826	1.000	0.759		[M-H]-	0	Annotation method: Negative_MSMS_ver15&NIST20_20211222_1	-1.000	132.01247	C4H7NO2S	L-alpha-amino acids	DZLNHFMRPBPULJ-UHFFFAOYNA-N	O=C(O)C1NCSC1	530	False	True	False	0.00	1.00	0.000	0.000	0.000	-1.00	-1.00	0.332	2361.87500	132.01184:4402 133.01401:614 134.00658:338	null
1834	no MS2: 2-Furyl(oxo)acetic acid	1817	6.183	6.922	7.656	139.00650	1874	29310	100.602	18.63042	9.241	0.814	1.000	1.000		[M-H]-	0	Annotation method: Negative_MSMS_ver15&NIST20_20211222_1	-1.000	139.00369	C6H4O4	null	IXVPCJUAKDVYKX-UHFFFAOYSA-N		530	False	True	False	0.00	0.96	0.000	0.000	0.000	-1.00	-1.00	0.314	18.63042	139.00650:2546	null
1835	low score: Pentanedioic acid, monomethyl ester	1817	6.675	6.922	7.560	145.05037	8385	164178	1.000	8218.87500	17.073	0.814	0.997	0.507		[M-H]-	0	Annotation method: Negative_MSMS_ver15&NIST20_20211222_1	-1.000	145.05060	C6H10O4	null	IBMRTYCHDPMBFN-UHFFFAOYSA-N		530	False	True	False	0.00	1.00	0.207	0.970	0.199	1.00	0.17	1.182	8218.87500	145.05037:15568 146.05302:964	71.04909:1064
1836	low score: 6-Uracilacetic acid	1817	6.083	6.922	7.560	151.00751	8791	133132	1.000	8790.87500	20.543	0.849	1.000	1.000		[M-H-H2O]-	0	Annotation method: Negative_MSMS_ver15&NIST20_20211222_1	-1.000	151.01489	C6H6N2O4	null	NQAUNZZEYKWTHM-UHFFFAOYSA-N		530	False	True	False	0.00	0.76	0.208	0.473	0.470	2.00	0.33	0.934	8790.87500	151.00751:16002 152.01283:750 153.00438:914	63.96142:30988 65.95707:1254 78.98492:18422 80.98035:838 108.02048:8712 108.04394:2312 109.02837:5096 136.01479:814
1837	low score: Acetyl-L-threonine	1817	6.281	6.922	7.169	160.06244	10398	169123	1.000	10398.25000	22.886	0.795	0.998	0.757		[M-H]-	0	Annotation method: Negative_MSMS_ver15&NIST20_20211222_1	-1.000	160.06149	C6H11NO4	null	PEDXUVCGOLSNLQ-WUJLRWPWSA-N		530	False	True	False	0.00	1.00	0.505	0.506	0.859	3.00	0.60	1.390	10398.25000	160.06244:17982 161.06712:1094 162.05681:462	63.96101:686 68.04897:588 71.01257:626 73.01067:1980 73.02843:1034 74.02388:1134 88.03999:1270 93.00133:650 98.06081:1108
1838	low score: Vanylglycol	1817	6.675	6.922	7.752	165.05704	11933	180627	1.000	11932.63000	23.787	0.775	0.997	0.757		[M-H-H2O]-	0	Annotation method: Negative_MSMS_ver15&NIST20_20211222_1	-1.000	165.05569	C9H12O4	null	FBWPWWWZWKPJFL-UHFFFAOYSA-N		530	False	True	False	0.00	0.99	0.397	0.425	0.932	2.00	1.00	1.384	11932.63000	165.05704:24722 166.05762:2532 167.04753:7956	63.96118:9112 72.99185:1368 73.02824:1408 78.98493:7696 92.04913:2174 93.03349:2154 119.05000:2522 120.04477:1670 121.02834:2174 121.06432:714
1839	low score: 1-Allyl-6-hydroxy-2,4(1H,3H)-pyrimidinedione	1817	6.083	6.922	7.072	167.04753	5958	139458	104.363	57.08915	9.442	0.622	1.000	0.253		[M-H]-	0	Annotation method: Negative_MSMS_ver15&NIST20_20211222_1	-1.000	167.04620	C7H8N2O3	null	FPCPHLUYAHCAKD-UHFFFAOYSA-N		530	False	True	False	0.00	0.99	0.191	0.568	0.246	2.00	0.14	0.981	57.08915	167.04753:7956 168.05197:864 169.05315:490	63.96144:20564 65.95690:1170 72.99223:994 78.98492:15930 80.97900:856 93.03419:868 119.04811:734
